StartDate,EndDate,ResponseId,Q4,Q5,Q5_24_TEXT,Q7,Q51,Q9,Q10,Q37,Q38,Q39,Q42,Q42_15_TEXT,Q31,Q44,Q46,Q48,Q23,Q24,Q25
2023-05-31 15:48:29,2023-05-31 15:51:56,R_2wuGbI9cyNt13tq,Yes,"Paint,Music ,Performance ,Other, please specify",generative digital,Yes,Yes,"AI art generally,Artificial intelligence or deep learning algorithms, such as generative adversarial networks (GANs),Text-to-image models",Yes,Strongly agree,Strongly agree,Strongly disagree,"A flat fee,A flat fee from the model creators, for the use of my artwork as training data,A flat fee For each derivative work sold (by anyone using the model)",,,Strongly agree,Neutral,Strongly disagree,65 or older,No,Male
2023-05-31 16:10:00,2023-05-31 16:19:40,R_8CweuzsdXwU9G5H,Yes,"Photography,Drawing,Textile ,Sculpture ,Writing ",,Yes,Yes,"AI art generally,Large Language Models,Text-to-image models",Yes,Agree,Disagree,Disagree,"I don’t need to profit, but I don't want for-profit-companies to profit from my art,I don’t need to profit, but I don’t want anyone else to profit from my art,A portion of any profit from people who profit from derivative works made using the model,A flat fee from the model creators, for the use of my artwork as training data",,,Neutral,Agree,Disagree,65 or older,No,Female
2023-05-31 16:46:13,2023-05-31 16:49:55,R_a48TsRbTbvtung5,Yes,"Photography,Writing ",,Yes,Yes,"AI art generally,Artificial intelligence or deep learning algorithms, such as generative adversarial networks (GANs),Large Language Models,Text-to-image models",Yes,Neutral,Strongly disagree,Strongly disagree,"I would donate the use of my artwork to train AI art models (no compensation),I don't need to profit",,,Agree,Strongly agree,Disagree,18 - 29,No,Male
2023-05-31 16:48:19,2023-05-31 16:51:01,R_5Abg8lEaGL7yzgl,Somewhat,"Photography,Graphic design ,Designer ",,No,No,"AI art generally,Artificial intelligence or deep learning algorithms, such as generative adversarial networks (GANs),Large Language Models,Text-to-image models",No,Disagree,Agree,Strongly disagree,"I don’t need to profit, but I don’t want anyone else to profit from my art,A portion of any profit made,A portion of any profit made From the model creators,A portion of any profit from people who profit from derivative works made using the model",,,Strongly agree,Strongly agree,Strongly disagree,18 - 29,Yes,Male
2023-05-31 16:46:35,2023-05-31 16:52:22,R_12yiHbCMFxlF0M0,Somewhat,"Not an artist, but I work in an art-related field",,Yes,No,"AI art generally,Artificial intelligence or deep learning algorithms, such as generative adversarial networks (GANs),Large Language Models,Text-to-image models",Yes,Neutral,Neutral,Neutral,"I would donate the use of my artwork to train AI art models (no compensation),I don't need to profit,I don’t need to profit, but I don't want for-profit-companies to profit from my art,A flat fee from the model creators, for the use of my artwork as training data",,,Agree,Neutral,Strongly agree,30-49,No,Male
2023-05-31 16:49:24,2023-05-31 16:56:28,R_1M6EYONGbGqCeHS,No,"Not an artist, but I work in an art-related field",,No,No,"AI art generally,Artificial intelligence or deep learning algorithms, such as generative adversarial networks (GANs),Large Language Models,Text-to-image models",Yes,Agree,Disagree,Strongly disagree,"A portion of any profit made,A portion of any profit from people who profit from derivative works made using the model",,,Agree,Agree,Agree,18 - 29,No,Male
2023-05-31 16:53:36,2023-05-31 16:57:44,R_2t8T8D6uovXuMgD,Somewhat,"Other, please specify",computer art,Yes,No,"AI art generally,Artificial intelligence or deep learning algorithms, such as generative adversarial networks (GANs),Large Language Models,Text-to-image models",Yes,Disagree,Disagree,Disagree,"I don’t need to profit, but I don't want for-profit-companies to profit from my art,A portion of any profit made From the model creators,Companies and individuals should be subject to a new tax by the government if they profit from AI art trained on other people’s work",,art and culture,Agree,Neutral,Neutral,30-49,No,Male
2023-05-31 16:57:05,2023-05-31 17:03:08,R_3yBBtmECKB4xjBD,Somewhat,Drawing,,Yes,No,"AI art generally,Artificial intelligence or deep learning algorithms, such as generative adversarial networks (GANs),Large Language Models,Text-to-image models",Yes,Neutral,Disagree,Strongly disagree,"A flat fee from the model creators, for the use of my artwork as training data",,,Agree,Agree,Strongly disagree,18 - 29,No,Male
2023-05-31 17:00:30,2023-05-31 17:04:53,R_27wH3F0YvarCFaa,Yes,"Drawing,Illustration ,Writing ",,Yes,Prefer not to respond,"AI art generally,Artificial intelligence or deep learning algorithms, such as generative adversarial networks (GANs),Large Language Models,Text-to-image models",Yes,Strongly agree,Strongly disagree,Strongly disagree,"I would donate the use of my artwork to train AI art models (no compensation),I don't need to profit,I don’t need to profit, but I don't want for-profit-companies to profit from my art",,,Neutral,Strongly agree,Strongly disagree,18 - 29,No,Non-binary
2023-05-31 17:02:28,2023-05-31 17:06:50,R_1FaYyz4Z6ziDV80,Yes,"Drawing,Designer ",,Yes,No,"AI art generally,Artificial intelligence or deep learning algorithms, such as generative adversarial networks (GANs),Large Language Models,Text-to-image models",Yes,Strongly disagree,Strongly disagree,Strongly disagree,"I don’t need to profit, but I don't want for-profit-companies to profit from my art,I don’t need to profit, but I don’t want anyone else to profit from my art,A flat fee from the model creators, for the use of my artwork as training data",,,Strongly agree,Neutral,Agree,18 - 29,No,Female
2023-05-31 17:08:43,2023-05-31 17:11:47,R_308XhrleeNNfmoI,Yes,"Drawing,Graphic design ,Writing ",,No,No,"AI art generally,Artificial intelligence or deep learning algorithms, such as generative adversarial networks (GANs),Large Language Models,Text-to-image models",Yes,Agree,Strongly disagree,Strongly disagree,"I would donate the use of my artwork to train AI art models (no compensation),I don't need to profit,I don’t need to profit, but I don't want for-profit-companies to profit from my art",,,Agree,Strongly agree,Strongly agree,18 - 29,No,Female
2023-05-31 16:57:29,2023-05-31 17:11:48,R_1KllOrC2OuHNTSx,Yes,Illustration,,Yes,Yes,"AI art generally,Large Language Models,Text-to-image models",No,Strongly disagree,Disagree,Disagree,"I would not feel comfortable with any of the options listed above,Other, please specify","I don't want them using my artwork, regardless of the amount of money.",,Strongly agree,Strongly disagree,Strongly agree,30-49,No,Male
2023-05-31 17:08:40,2023-05-31 17:12:17,R_PHG5rMDzNMi9WoN,Somewhat,"Photography,Graphic design ,Craft,Maker,Writing ",,Yes,No,"AI art generally,Artificial intelligence or deep learning algorithms, such as generative adversarial networks (GANs),Large Language Models,Text-to-image models",Yes,Strongly agree,Strongly disagree,Strongly disagree,"I would donate the use of my artwork to train AI art models (no compensation),I don't need to profit",,,Agree,Agree,Neutral,30-49,No,Male
2023-05-31 18:47:29,2023-05-31 18:52:35,R_yx2nbkjDVazIPTj,Yes,"Photography,Paint,Illustration ,Music ",,Yes,Yes,"AI art generally,Artificial intelligence or deep learning algorithms, such as generative adversarial networks (GANs),Large Language Models,Text-to-image models",Yes,Disagree,Disagree,Disagree,A flat fee,,,Neutral,Agree,Agree,50-64,No,Male
2023-05-31 19:14:36,2023-05-31 19:20:06,R_2cvGPkSh0TpaqO1,Yes,"Drawing,Sculpture ,Craft,Maker,Designer ",,Yes,Yes,"AI art generally,Artificial intelligence or deep learning algorithms, such as generative adversarial networks (GANs),Large Language Models,Text-to-image models",Yes,Neutral,Disagree,Strongly disagree,"I don’t need to profit, but I don't want for-profit-companies to profit from my art,I don’t need to profit, but I don’t want anyone else to profit from my art,A portion of any profit made,A portion of any profit made From the model creators",,,Strongly agree,Disagree,Agree,30-49,No,Male
2023-05-31 19:06:22,2023-05-31 19:27:51,R_1d5IoOmwcSD3Y5z,Somewhat,"Drawing,Graphic design ,Illustration ",,No,No,"Artificial intelligence or deep learning algorithms, such as generative adversarial networks (GANs),Large Language Models,Text-to-image models",No,Strongly disagree,Strongly disagree,Strongly disagree,"I don’t need to profit, but I don't want for-profit-companies to profit from my art,I don’t need to profit, but I don’t want anyone else to profit from my art,I would not feel comfortable with any of the options listed above",,,Agree,Strongly disagree,Agree,18 - 29,No,Male
2023-05-31 21:36:12,2023-05-31 21:41:04,R_3sn6jzZnfNlUmnd,Yes,"Photography,Drawing,Graphic design ,Music ",,Yes,No,"AI art generally,Artificial intelligence or deep learning algorithms, such as generative adversarial networks (GANs),Large Language Models,Text-to-image models",Yes,Disagree,Disagree,Strongly disagree,"A portion of any profit made From the model creators,A flat fee from the model creators, for the use of my artwork as training data",,,Strongly agree,Agree,Agree,18 - 29,No,Non-binary
2023-05-31 22:26:14,2023-05-31 22:30:28,R_1C8fKSFserrTZPr,Yes,"Paint,Drawing,Graphic design ,Maker,Designer ,Architecture",,Yes,Prefer not to respond,"AI art generally,Text-to-image models",Yes,Neutral,Neutral,Neutral,"A portion of any profit made,A portion of any profit from people who profit from derivative works made using the model",,,Agree,Disagree,Agree,30-49,No,Male
2023-05-31 23:03:30,2023-05-31 23:08:21,R_2DRBKtAZzq7YDRN,Yes,"Other, please specify",3d,Yes,Yes,"AI art generally,Artificial intelligence or deep learning algorithms, such as generative adversarial networks (GANs),Large Language Models,Text-to-image models",Yes,Neutral,Disagree,Neutral,"I don’t need to profit, but I don't want for-profit-companies to profit from my art,I don’t need to profit, but I don’t want anyone else to profit from my art",,,Strongly agree,Disagree,Strongly agree,30-49,No,Male
2023-06-01 7:16:23,2023-06-01 7:23:24,R_3ltVWBie8mnaIKE,Yes,"Sculpture ,Craft,Designer ",,Yes,Yes,"AI art generally,Artificial intelligence or deep learning algorithms, such as generative adversarial networks (GANs),Large Language Models,Text-to-image models",Yes,Strongly disagree,Strongly agree,Strongly disagree,"I don’t need to profit, but I don’t want anyone else to profit from my art",,,Strongly agree,Neutral,Neutral,50-64,No,Male
2023-06-01 8:12:05,2023-06-01 8:17:01,R_RLANJOCKLcqiqEp,Yes,"Photography,Textile ,Sculpture ,Writing ,Performance ",,Yes,Yes,"AI art generally,Artificial intelligence or deep learning algorithms, such as generative adversarial networks (GANs),Large Language Models,Text-to-image models",Yes,Agree,Agree,Strongly disagree,A portion of any profit from people who profit from derivative works made using the model,,,Strongly agree,Neutral,Neutral,50-64,No,Female
2023-06-01 20:27:27,2023-06-01 20:32:57,R_3DusCel7PIJ4kOC,Yes,"Photography,Graphic design ,Designer ,Writing ,Music ,Other, please specify",Digital / New Media,Yes,Yes,"AI art generally,Artificial intelligence or deep learning algorithms, such as generative adversarial networks (GANs),Large Language Models,Text-to-image models",Yes,Disagree,Agree,Strongly disagree,"I don't need to profit,I don’t need to profit, but I don't want for-profit-companies to profit from my art,I don’t need to profit, but I don’t want anyone else to profit from my art,A portion of any profit made From the model creators,A portion of any profit from people who profit from derivative works made using the model,A flat fee For each derivative work sold (by anyone using the model),Companies and individuals should be subject to a new tax by the government if they profit from AI art trained on other people’s work",,"Artist funds, grants, health care ",Strongly agree,Neutral,Agree,30-49,No,Male
2023-06-02 3:40:46,2023-06-02 3:44:40,R_1mKSbFJ9jrau9LK,Yes,"Photography,Graphic design ,Illustration ",,No,No,"AI art generally,Artificial intelligence or deep learning algorithms, such as generative adversarial networks (GANs),Large Language Models,Text-to-image models",No,Strongly disagree,Strongly agree,Strongly disagree,"I don’t need to profit, but I don't want for-profit-companies to profit from my art,I don’t need to profit, but I don’t want anyone else to profit from my art,A portion of any profit made,A portion of any profit made From the model creators,A portion of any profit from people who profit from derivative works made using the model,A flat fee,A flat fee from the model creators, for the use of my artwork as training data",,,Strongly agree,Strongly disagree,Strongly agree,50-64,No,Male
2023-06-01 8:23:57,2023-06-05 12:04:39,R_26mVR9qndZPoSF6,Yes,"Photography,Writing ",,Yes,No,"AI art generally,Artificial intelligence or deep learning algorithms, such as generative adversarial networks (GANs),Large Language Models,Text-to-image models",Yes,Agree,Disagree,Disagree,"I don’t need to profit, but I don't want for-profit-companies to profit from my art",,,Neutral,Strongly agree,Neutral,30-49,No,Female
2023-05-31 16:48:26,2023-05-31 16:48:58,R_1gUss9ixUV9dGS8,,,,,,,,,,,,,,,,,,,
2023-05-31 16:50:45,2023-05-31 16:53:10,R_sSDJrNRKb9nmkMN,Yes,"Graphic design ,Illustration ",,Yes,Yes,"AI art generally,Artificial intelligence or deep learning algorithms, such as generative adversarial networks (GANs),Large Language Models,Text-to-image models",Yes,Disagree,Disagree,Disagree,"I don’t need to profit, but I don't want for-profit-companies to profit from my art",,,,,,,,
2023-05-31 17:09:11,2023-05-31 17:12:19,R_2CvSPBRjRFcGlAv,Yes,"Drawing,Graphic design ,Illustration ,Craft,Designer ,Writing ",,Yes,Yes,,,,,,,,,,,,,,
2023-06-01 10:49:43,2023-06-01 10:52:25,R_1gNiLHdO2skXH32,No,Not an artist,,No,No,"Artificial intelligence or deep learning algorithms, such as generative adversarial networks (GANs),Large Language Models,Text-to-image models",Yes,Neutral,Disagree,Neutral,,,,,,,,,
2023-06-09 10:45:07,2023-06-09 10:52:44,R_YR2qq6qe9W9SGsN,Yes,"Photography,Other, please specify",New Media,Yes,Yes,"AI art generally,Artificial intelligence or deep learning algorithms, such as generative adversarial networks (GANs),Large Language Models,Text-to-image models",Yes,Agree,Agree,Disagree,I would donate the use of my artwork to train AI art models (no compensation),,,Strongly agree,Agree,Neutral,30-49,Yes,Male
2023-06-12 14:48:43,2023-06-12 14:56:29,R_2vZGoXmVWuqwVCH,Yes,"Photography,Paint,Drawing,Textile ,Sculpture ,Craft,Jewelry ,Writing ",,Yes,Yes,"AI art generally,Artificial intelligence or deep learning algorithms, such as generative adversarial networks (GANs),Large Language Models,Text-to-image models",Yes,Disagree,Disagree,Strongly disagree,"A flat fee from the model creators, for the use of my artwork as training data,Other, please specify","If an AI model is being trained on an artists work specifically then there should be some level of consent for that to happen, & some form of payment for training usage. If the artist’s name is to be used as a prompt call, then the use of their name should be considered for payment as well. ",,Strongly agree,Agree,Agree,30-49,No,Female
